,Unnamed: 0,WEEK_START,quote,author,score,country,sentiment,direction
909,2178,2024-02-19,"'The president said it clearly, there has to be a two-state solution after this, but one that works, and one where there's an economic future for Palestine and for Palestinian youth, and also a security arrangement that Israel is going to live with.'",Jane Hartley,0.0,USA,0.5,0
910,2179,2024-02-12,'The time for equivocating is over....the UK parliament cannot just sit on its hands and do nothing. International pressure is paramount if an immediate ceasefire is to happen - and the UK has a moral duty to do its part.',Stephen Flynn,0.0,USA,-1.0,0
911,2180,2024-03-04,'This does not sound like it will come anywhere close to the scale that would be required to reverse the trajectory into famine that Gaza is now in.',Jeremy Konyndyk,-0.5,USA,-0.5,-1
912,2181,2024-02-26,"'Talks continue' but that 'ultimately, some of this comes down to Hamas' to agree.'",Matthew Miller,0.0,USA,0.0,1
913,2182,2024-08-26,'I call on the Israeli authorities and all parties to the conflict to act immediately to ensure the safety and security of all aid workers in Gaza.',Cindy McCain,0.0,USA,1.0,0
914,2183,2024-05-27,'Hamas should accept the deal and that every country with a relationship with Hamas should press it to do so without delay.',Matthew Miller,1.0,USA,-1.0,1
915,2184,2023-11-06,'Mr Ramaswamy backed what he called Israel's right and responsibility to smoke the terrorists on its southern border',Vivek Ramaswamy,1.0,USA,-1.0,1
916,2185,2024-06-03,'Mr Biden had confirmed Israel’s readiness to move forward with the terms that have now been offered to Hamas and said the Palestinian group was now the only obstacle to a deal.',White House,1.0,USA,-1.0,1
917,2186,2024-03-18,"'To suggest to our strongest ally in the Middle East, the only stable democracy, that he knows better how to run their democracy is just patently absurd.'",Mike Johnson,1.0,USA,-1.0,1
918,2187,2024-03-04,"'Given the immense scale of suffering, there must be an immediate ceasefire for at least the next six weeks, which is what is currently on the table.' - US Vice",President Kamala Harris,0.0,USA,-1.0,0
919,2188,2024-03-04,'People in Gaza are starving. The conditions are inhumane and our common humanity compels us to act.' - US Vice,President Kamala Harris,-1.0,USA,1.0,-1
920,2189,2024-03-11,'The President of the United States travelled to Israel and cemented a deal that Secretary Blinken initially reached to allow [the] Rafah [crossing with Egypt] to open.',Matthew Miller,0.0,USA,-1.0,0
921,2190,2023-10-09,"'Such inhumanity is abhorrent, whatever one's individual views of the origins of longstanding conflicts in the region.'",Claudine Gay,0.0,USA,-1.0,0
922,2191,2024-05-20,'Further pursuit of the ICC's case against Israel must be met with the full force of our sanctions.',Andy Barr,1.0,USA,1.0,1
923,2192,2024-03-11,'A reformed Palestinian Authority is essential to delivering results for the Palestinian people and establishing the conditions for stability in both the West Bank and Gaza.',Adrienne Watson,0.0,USA,1.0,0
924,2193,2023-11-13,"'It is my hope that this gathering today serves as a reminder to the entire world, but also to those within our own borders, that the United States stands proudly with Israel and the Jewish people forever.'",Mike Johnson,1.0,USA,1.0,1
925,2194,2023-11-13,"'There are few issues in Washington that could so easily bring together leaders of both parties in both chambers, but the survival of the state of Israel unites us together and unites all Americans.'",Mike Johnson,0.5,USA,0.5,1
926,2195,2023-11-13,"'We must all stand united with one voice and boldly declare over and over: Israel, you are not alone.'",John Hagee,1.0,USA,1.0,1
927,2196,2023-11-13,"'The God of Abraham, Isaac and Jacob guarantees Israel's deliverance will come as proclaimed every year during Passover.'",John Hagee,1.0,USA,1.0,1
928,2197,2024-03-18,"'State department spokesman Matthew Miller said they would discuss efforts to reach a ceasefire agreement and increase aid deliveries to Gaza, amid further dire warnings about the scale of the humanitarian crisis there.'",Matthew Miller,0.0,USA,-0.5,0
929,2198,2023-12-18,"'Mr Biden emphasised the critical need to protect the civilian population including those supporting the humanitarian aid operation, and the importance of allowing civilians to move safely away from areas of ongoing fighting'",White House,0.0,USA,0.5,0
930,2199,2023-10-16,"'If we don't stand by Israel, we are further raising questions about our commitment to our regional allies.'",David Schenker,0.0,USA,0.0,1
931,2200,2023-12-18,'No-one in Gaza is safe from starvation.',Cindy McCain,-1.0,USA,-1.0,-1
932,2201,2024-09-30,"'We have made clear that there will be consequences, severe consequences, for this attack, and we will work with Israel to make that the case.'",White House national security spokesman Jake Sullivan,1.0,USA,-1.0,1
933,2202,2024-10-14,"'Israel does have a right to defend itself against those terrorists who pose a threat to the state of Israel, but we've had real concerns about the nature of the campaign that we saw roll out across Beirut over the past few weeks.'",Matthew Miller,0.0,USA,-0.5,0
934,2203,2024-07-29,'we don't want to see heightened tensions and we do believe there is an off-ramp here and that is that ceasefire deal',Sabrina Singh,0.0,USA,-1.0,0
935,2204,2024-04-22,"'We of course continue to support UNRWA's important work, and it must continue.'",Vedant Patel,0.0,USA,0.5,0
936,2205,2024-04-15,'The bottom line is Hamas needs to take that deal and they need to explain to the world and to the Palestinian people why they aren't taking it.',Matthew Miller,1.0,USA,-1.0,1
937,2206,2024-05-13,'It was Israel's duty to keep the Rafah crossing open and running effectively.',Matthew Miller,-1.0,USA,1.0,-1
938,2207,2024-05-13,'Full-blown famine in northern Gaza that was moving its way south.',Cindy McCain,-1.0,USA,-1.0,-1
939,2208,2024-04-15,'The body would try again to pass military aid for Israel',Mike Johnson,1.0,USA,-1.0,1
940,2209,2023-10-09,'There is no ask from Israel that we are unable to meet because it's going to take us a few days to pick a new speaker.',Matt Gaetz,0.5,USA,-0.5,1
941,2210,2023-10-09,"'It sickens me that while Israelis clean the blood of their family members shot in their homes, they believe Congress should strip US funding to our democratic ally and allow innocent civilians to suffer.'",Josh Gottheimer,1.0,USA,-1.0,1
942,2211,2023-11-13,'It was shameful that a majority of Tory and Labour MPs blocked calls for a ceasefire - and have condoned the continued bombardment of Gaza.',Stephen Flynn,-1.0,USA,-1.0,-1
943,2212,2024-10-28,"'When asked by reporters in Washington about the Baalbek strikes, US state department spokesman Matthew Miller called on Israel not to threaten the lives of civilians or damage critical civilian infrastructure and cultural heritage.'",Matthew Miller,0.0,USA,-1.0,0
944,2213,2024-02-12,'The White House said violence in the West Bank had reached intolerable levels.',White House,0.0,USA,-1.0,0
945,2214,2024-03-11,'lessons could be learned from Northern Ireland's peace process when dealing with the Israel-Gaza war',Jane Hartley,0.0,USA,0.5,0
946,2215,2024-03-11,'intention to get hostages released and move towards a humanitarian ceasefire',Jane Hartley,0.0,USA,-1.0,0
947,2216,2023-12-18,"'No-one in Gaza is safe from starvation. Humanitarian access is needed now for supplies to flow into and throughout Gaza, and for civilians to safely receive life-saving aid.'",Cindy McCain,-1.0,USA,1.0,-1
948,2217,2024-04-01,'The president emphasised that the strikes on humanitarian workers and the overall humanitarian situation are unacceptable.',White House,0.0,USA,-1.0,0
949,2218,2024-04-01,"'He made clear the need for Israel to announce and implement a series of specific, concrete, and measurable steps to address civilian harm, humanitarian suffering, and the safety of aid workers.'",White House,0.0,USA,1.0,0
950,2219,2024-03-04,"'Vice-President Kamala Harris expressed deep concern over the situation in Gaza and urged Israel to allow more aid in, while calling on Hamas to accept terms for a ceasefire.' - Vice",President Kamala Harris,0.0,USA,-1.0,0
951,2220,2024-01-29,'The US does believe the sanctions will have an impact on these four individuals and expects Israel to do more to hold accountable those responsible for settler violence',Matthew Miller,-0.0,USA,0.0,-1
952,2221,2024-09-30,'It’s clear that this was an unprecedented escalation by Iran. Israel has the right to respond to it.',Matthew Miller,1.0,USA,-1.0,1
953,2222,2024-06-03,"'The Israelis “told us there were 20 to 30 militants they were targeting [and] they’re going to release the names of those they believe they’ve killed, those militants”, US state department spokesperson Matthew Miller said.'",Matthew Miller,1.0,USA,-1.0,1
954,2223,2024-06-03,"'If that is accurate that 14 children were killed, those aren’t terrorists,' he said. 'And so the government of Israel has said they are going to release more information about this strike... We expect them to be fully transparent in making that information public.'",Matthew Miller,0.0,USA,-1.0,0
955,2224,2023-11-13,'not give the green light to collective punishment',Stephen Flynn,-1.0,USA,-1.0,-1
956,2225,2024-06-03,"'They [Republicans and Democrats] hoped Mr Netanyahu would take the opportunity to share the Israeli government's vision for defending democracy, combatting terror, and establishing a just and lasting peace in the region.'",House Speaker Mike Johnson and Senate Minority Leader Mitch McConnell,0.0,USA,0.0,0
